ID,TIPO PRODUTO,QUANTIDADE (Kg),Nº ONU,Nº PERIGO,CLASSE,RAIO MINIMO,RAIO MAXIMO,RAIO INCENDIO,RISCO EXPLOSAO,OBSERVAÇÕES,ONU_NORM,ONU_LIMPEZA,CLASSE_NORM,CLASSE_LIMPEZA,CLASSE_DESC,PRODUTO_CANON
1663,Adesivos contendo um liquido inflamavel,2690.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
1664,Hidroxido de sodio em solucao,21980.0,1824,80,8.0,50,,800,False,,1824,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,hidroxido de sodio em solucao
1664,Xilenos,18760.0,1307,33,3.0,50,300.0,800,True,,1307,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,xilenos
1665,Alcool etilico,16140.0,1170,33,3.0,50,800.0,800,True,,1170,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,alcool etilico
1666,Argon comprimido,34875.0,1006,20,2.0,100,,800,True,,1006,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,argon comprimido
1666,Tintas ou materias aparentadas as tintas,2661.0,1263,30,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1667,Argon comprimido,8280.0,1006,20,2.0,100,,800,True,,1006,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,argon comprimido
1668,Materia perigosa do ponto de vista do ambiente liquida n.s.a,10413.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
1669,Acumuladores electricos insusceptivel de verter,13.0,2800,80,8.0,25,,800,True,,2800,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acumuladores electricos insusceptivel de verter
1669,Argon comprimido,30540.0,1006,22,2.0,100,,800,True,,1006,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,argon comprimido
1670,Liquido inflamavel n.s.a.,30.0,1993,33,3.0,50,,800,True,,1993,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,liquido inflamavel n.s.a.
1670,Acumuladores electricos cheios de electrolito liquido acido,14936.0,2794,80,8.0,50,,800,True,,2794,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acumuladores electricos cheios de electrolito liquido acido
1671,Acido acetico em solucao,308.0,2790,80,8.0,25,,800,True,,2790,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acido acetico em solucao
1671,Liquido organico corrosivo acido n.s.a.,324.0,3265,80,8.0,50,,800,True,,3265,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,liquido organico corrosivo acido n.s.a.
1671,Acumuladores electricos cheios de electrolito liquido acido,2576.0,2794,80,8.0,50,,800,True,,2794,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acumuladores electricos cheios de electrolito liquido acido
1671,Materia perigosa do ponto de vista do ambiente liquida n.s.a,791.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
1671,"Poliaminas liquidas corrosivas, n.s.a.",1841.0,1841,80,8.0,50,,800,True,,1841,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,"poliaminas liquidas corrosivas, n.s.a."
1672,Argon comprimido,15875.0,1006,20,2.2,100,,800,True,,1006,ok,2.2,ok,"2.2 — Gases não inflamáveis, não tóxicos",argon comprimido
1672,Acido sulfurico com mais de 51% de acido,21600.0,1830,80,8.0,50,,800,True,,1830,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acido sulfurico com mais de 51% de acido
1672,Tintas ou materias aparentadas as tintas,14530.0,1263,30,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1672,Tintas ou materias aparentadas as tintas,3717.0,1263,30,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1672,Tintas ou materias aparentadas as tintas,5437.0,3066,80,8.0,50,300.0,800,True,,3066,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,tintas ou materias aparentadas as tintas
1672,Tintas ou materias aparentadas as tintas,5949.0,1263,30,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1672,Materia perigosa do ponto de vista do ambiente liquida n.s.a,3055.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
1672,Argon comprimido,15875.0,1006,20,2.2,100,,800,True,,1006,ok,2.2,ok,"2.2 — Gases não inflamáveis, não tóxicos",argon comprimido
1672,Helio comprimido,16907.0,16907,20,2.2,100,100.0,800,False,,,inválido: '16907',2.2,ok,"2.2 — Gases não inflamáveis, não tóxicos",helio comprimido
1673,Liquido corrosivo n.s.a.,770.0,1760,88,8.0,50,,800,True,,1760,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,liquido corrosivo n.s.a.
1673,Tintas ou materias aparentadas as tintas,4050.0,1263,30,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1674,Tintas ou materias aparentadas as tintas,2460.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1674,Adesivos,60.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos
1674,Acumuladores electricos cheios de eletrolitos liquido acido,4939.0,2794,80,8.0,50,,800,True,,2794,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acumuladores electricos cheios de eletrolitos liquido acido
1674,Aerossois,7.0,1950,263,2.0,50,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
1675,Argon liquido refrigerado,11250.0,1951,22,2.2,100,100.0,800,True,,1951,ok,2.2,ok,"2.2 — Gases não inflamáveis, não tóxicos",argon liquido refrigerado
1675,Tintas ou materias aparentadas as tintas,240.0,1263,33,3.3,50,300.0,800,True,,1263,ok,3,recuperado major de '3.3' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1676,Materia perigosa do ponto de vista do ambiente liquida n.s.a,139.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
1676,Acido acetico em solucao,13.0,2790,80,8.0,25,,800,True,,2790,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acido acetico em solucao
1676,Liquido inorganico corrosivo acido n.s.a.,30.0,3264,88,8.0,50,,800,True,,3264,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,liquido inorganico corrosivo acido n.s.a.
1677,Acumuladores eléctricos cheios de electrólito liquido acido,19180.0,2794,80,8.0,50,,800,True,,2794,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acumuladores electricos cheios de electrolito liquido acido
1678,Acumuladores electricos cheios de eletrolitos liquido acido,24.0,2794,80,8.8,50,,800,True,,2794,ok,8,recuperado major de '8.8' (provável Nº perigo na coluna),8 — Matérias corrosivas,acumuladores electricos cheios de eletrolitos liquido acido
1679,Polímeros expansiveis em granulados,13675.0,2211,90,9.0,25,100.0,800,False,,2211,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,polimeros expansiveis em granulados
1679,Argon liquido refrigerado,30600.0,1951,22,2.0,100,100.0,800,True,,1951,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,argon liquido refrigerado
1680,"Gas frigorifico, n.s.a.",10100.0,1078,20,2.0,100,500.0,800,True,,1078,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,"gas frigorifico, n.s.a."
1681,Dioxido de carbono,23000.0,1013,20,2.0,100,100.0,800,True,,1013,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,dioxido de carbono
1682,Argon liquido refrigerado,14590.0,1951,22,2.0,100,100.0,800,True,,1951,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,argon liquido refrigerado
1682,Aerossois inflamaveis,27420.0,1219,28,2.0,50,500.0,800,True,,1219,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois inflamaveis
1683,Aerossois,10600.0,1950,28,2.0,50,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
1684,Argon liquido refrigerado,27640.0,1951,22,2.0,100,100.0,800,True,,1951,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,argon liquido refrigerado
1684,Liquido inflamavel n.s.a.,12937.0,1993,33,3.0,50,,800,True,,1993,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,liquido inflamavel n.s.a.
1684,Liquido inorganico corrosivo acido n.s.a.,27040.0,3264,80,8.0,50,,800,True,,3264,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,liquido inorganico corrosivo acido n.s.a.
1684,Acumuladores electricos cheios de electrolito liquido acido,16380.0,2794,80,8.0,50,,800,True,,2794,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acumuladores electricos cheios de electrolito liquido acido
1684,Ar comprimido,35580.0,1002,20,2.0,100,500.0,800,True,,1002,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,ar comprimido
1684,Aerossois,24540.0,1950,28,2.0,50,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
1685,Etanolamina ou etanolamina em solucao,52580.0,2491,80,8.0,50,50.0,800,True,,2491,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,etanolamina ou etanolamina em solucao
1685,Acido sulfurico,26460.0,1830,80,8.0,50,,800,True,,1830,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acido sulfurico
1685,Solido comburente,11200.0,3082,58,5.1,25,,800,True,,3082,ok,5.1,ok,5.1 — Matérias comburentes,solido comburente
1685,Liquido organico corrosivo acido n.s.a.,11200.0,3265,80,8.0,50,,800,True,,3265,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,liquido organico corrosivo acido n.s.a.
1686,Aerossois,17280.0,1950,23,2.0,50,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
1687,Argon liquido refrigerado,11250.0,1951,22,2.2,100,100.0,800,True,,1951,ok,2.2,ok,"2.2 — Gases não inflamáveis, não tóxicos",argon liquido refrigerado
1688,Hipoclorito em solucao,17220.0,1791,80,8.0,50,,800,True,,1791,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,hipoclorito em solucao
1688,Hidroxido de sodio solido,7200.0,1823,80,8.0,50,,800,True,,1823,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,hidroxido de sodio solido
1688,Liquido inflamavel n.s.a.,7000.0,1993,33,3.0,50,,800,True,,1993,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,liquido inflamavel n.s.a.
1688,Acumuladores electricos cheios de eletrolitos liquido acido,13140.0,2794,80,8.0,50,,800,True,,2794,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acumuladores electricos cheios de eletrolitos liquido acido
1688,Acido sulfurico com mais de 51% de acido,23780.0,1830,80,8.0,50,,800,True,,1830,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acido sulfurico com mais de 51% de acido
1689,Argon refrigerado liquido,11250.0,1951,20,2.0,100,100.0,800,True,,1951,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,argon refrigerado liquido
1690,Acido sulfurico com mais de 51% de acido,24000.0,1830,80,8.0,50,,800,True,,1830,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acido sulfurico com mais de 51% de acido
1691,Hipoclorito em solucao,24430.0,1791,80,8.0,50,,800,True,,1791,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,hipoclorito em solucao
1692,Aerossois corrosivos,16620.0,1950,28,2.0,50,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois corrosivos
1692,Liquido inorganico toxico,11820.0,3289,68,6.1,25,,800,True,,3289,ok,6.1,ok,6.1 — Matérias tóxicas,liquido inorganico toxico
1693,Diisocianato de toluileno,20000.0,2078,60,6.1,50,,800,True,,2078,ok,6.1,ok,6.1 — Matérias tóxicas,diisocianato de toluileno
1694,Enxofre,20000.0,1350,40,4.1,25,100.0,800,False,,1350,ok,4.1,ok,4.1 — Sólidos inflamáveis,enxofre
1695,Hipoclorito em solucao,12600.0,1791,80,8.0,50,,800,True,,1791,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,hipoclorito em solucao
1695,Liquido inflamavel toxico n.s.a.,1950.0,1992,336,3.0,50,,800,True,,1992,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,liquido inflamavel toxico n.s.a.
1696,Resina em solucao,1640.0,1866,33,3.0,50,300.0,800,True,,1866,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,resina em solucao
1696,Isopropanol,790.0,1219,33,3.0,50,300.0,800,True,,1219,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,isopropanol
1696,Tintas ou materias aparentadas as tintas,6518.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1696,Aerossois,157.0,1950,263,2.0,50,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
1696,Composto soluvel de chumbo n.s.a.,50.0,2291,60,6.1,50,,800,True,,2291,ok,6.1,ok,6.1 — Matérias tóxicas,composto soluvel de chumbo n.s.a.
1696,Etilmetilcetona,185.0,1193,33,3.0,50,300.0,800,True,,1193,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,etilmetilcetona
1696,Materia perigosa do ponto de vista do ambiente liquida n.s.a,411.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
1696,Xilenos,850.0,1307,30,3.0,50,300.0,800,True,,1307,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,xilenos
1696,Liquido inflamavel n.s.a.,10.0,1993,33,3.0,50,300.0,800,True,,1993,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,liquido inflamavel n.s.a.
1696,Sucedaneo de essencia de terebentina,2640.0,1300,33,3.0,50,300.0,800,True,,1300,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,sucedaneo de essencia de terebentina
1696,Liquido corrosivo n.s.a.,840.0,1760,88,8.0,50,,800,True,,1760,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,liquido corrosivo n.s.a.
1697,Argon liquido refrigerado,22500.0,1951,22,2.0,100,100.0,800,True,,1951,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,argon liquido refrigerado
1697,Hidroxido de sodio em solucao,24480.0,1824,80,8.0,50,,800,False,,1824,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,hidroxido de sodio em solucao
1697,Tintas ou materias aparentadas as tintas,330.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1698,Argon liquido refrigerado,22500.0,1951,22,2.0,100,100.0,800,True,,1951,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,argon liquido refrigerado
1698,Hidroxido de sodio em solucao,24480.0,1824,80,8.0,50,,800,False,,1824,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,hidroxido de sodio em solucao
1698,Tintas ou materias aparentadas as tintas,330.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1699,Tintas ou materias aparentadas as tintas,3568.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1699,Acido cloridrico,31930.0,1789,80,8.0,50,,800,True,,1789,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acido cloridrico
1699,Difluoreto de oxigenio comprimido,3200.0,2190,265,2.0,100,,800,True,,2190,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,difluoreto de oxigenio comprimido
1700,Hidrogenio comprimido,161.0,1049,23,2.1,100,800.0,1600,True,,1049,ok,2.1,ok,2.1 — Gases inflamáveis,hidrogenio comprimido
1701,Acido sulfurico,46800.0,1830,80,8.0,50,,800,True,,1830,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acido sulfurico
1701,hidrogenossulfitos em solucao aquosa,50.0,2693,80,8.0,25,,800,False,,2693,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,hidrogenossulfitos em solucao aquosa
1702,Metoxi-1 propanol-2,25.0,3092,30,3.0,50,300.0,800,True,,3092,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,metoxi-1 propanol-2
1702,Etilmetilcetona,170.0,1193,33,3.0,50,300.0,800,True,,1193,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,etilmetilcetona
37,Adesivos contendo um liquido inflamavel,9680.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
36,Adesivos contendo um liquido inflamavel,16000.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
38,Adesivos contendo um liquido inflamavel,6400.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
39,Tintas ou materias aparentadas as tintas,4740.0,1263,30,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
40,Tintas ou materias aparentadas as tintas,700.0,1263,30,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
40,Resina em solucao,120.0,1866,30,3.0,50,300.0,800,True,,1866,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,resina em solucao
41,Adesivos contendo um liquido inflamavel,14800.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
42,Cloro,20100.0,1017,268,2.0,100,,800,False,,1017,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,cloro
42,Acido cloridrico,4550.0,1789,80,8.0,50,,800,True,,1789,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acido cloridrico
43,Tintas ou materias aparentadas as tintas,8000.0,1263,30,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
44,Nitrocelulose em alcool,9000.0,2556,40,4.1,100,500.0,800,True,,2556,ok,4.1,ok,4.1 — Sólidos inflamáveis,nitrocelulose em alcool
45,Adesivos contendo um liquido inflamavel,11000.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
46,Estireno monomero estabilizado,20000.0,2055,39,3.0,50,300.0,800,True,,2055,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,estireno monomero estabilizado
47,Tintas ou materias aparentadas as tintas,900.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
47,Acido cloridrico,50.0,1789,80,8.0,50,,800,True,,1789,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acido cloridrico
48,Adesivos contendo um liquido inflamavel,12400.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
49,Tintas ou materias aparentadas as tintas,19800.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
50,Liquido inflamavel n.s.a.,1250.0,1993,30,3.0,50,300.0,800,True,,1993,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,liquido inflamavel n.s.a.
51,Adesivos contendo um liquido inflamavel,11900.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
52,Tintas ou materias aparentadas as tintas,4900.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
55,Adesivos contendo um liquido inflamavel,20600.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
54,Aerossois,5763.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
53,Tintas ou materias aparentadas as tintas,17000.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
56,Amianto branco,126378.0,2590,90,9.0,50,,800,True,,2590,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,amianto branco
57,Amianto branco,36108.0,2590,90,9.0,50,,800,True,,2590,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,amianto branco
58,Adesivos contendo um liquido inflamavel,16500.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
59,Aerossois,27000.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
60,Ferro-silicio,26000.0,1408,462,4.3,50,,800,True,,1408,ok,4.3,ok,4.3 — Em contacto c/ água libertam gases inflamáveis,ferro-silicio
61,Aerossois,13392.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
62,Aerossois,13392.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
63,Adesivos contendo um liquido inflamavel,18000.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
64,Aerossois,13392.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
65,Nitrocelulose em alcool,12000.0,2556,40,4.1,100,500.0,800,True,,2556,ok,4.1,ok,4.1 — Sólidos inflamáveis,nitrocelulose em alcool
19,Tintas ou materias aparentadas as tintas,4000.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
20,Diclorometano,13850.0,1593,60,6.1,50,100.0,800,True,,1593,ok,6.1,ok,6.1 — Matérias tóxicas,diclorometano
21,Adesivos contendo um liquido inflamavel,16000.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
22,Tintas ou materias aparentadas as tintas,,1263,30,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
23,Anilina,16000.0,1547,60,6.1,50,,800,True,,1547,ok,6.1,ok,6.1 — Matérias tóxicas,anilina
24,Tintas ou materias aparentadas as tintas,5000.0,1263,30,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
25,Resina em solucao,24500.0,1866,30,3.0,50,300.0,800,True,,1866,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,resina em solucao
26,Tintas ou materias aparentadas as tintas,2287.0,1263,30,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
27,Tintas ou materias aparentadas as tintas,2287.0,1263,30,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1,Cloro,35400.0,1017,268,2.0,100,,800,False,,1017,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,cloro
